,city_id,city_name,hotel id,hotel name,hotel url,latitude,longitude,score,description
593,27,Collioure,593, RESIDENCE LE GRAND LARGE 4GL1 ,https://www.booking.com/hotel/fr/residence-le-grand-large-4gl1.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=58&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522959,3.0855,8.3," Dotée d’un jardin, la RESIDENCE LE GRAND LARGE 4GL1 est située à Collioure, à 2,6 km de la plage de Racou, à moins de 1 km du château royal de Collioure et à 3,6 km du casino de Collioure. "
594,27,Collioure,594, 4 Rue Nungesser et Coli ,https://www.booking.com/hotel/fr/4-rue-nungesser-et-coli.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=59&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5238821,3.0844023,9.0," L’établissement 4 Rue Nungesser et Coli vous accueille à Collioure, à 2,9 km de la plage de Racou, à 600 mètres du château royal et à 3,2 km du casino. "
595,27,Collioure,595, Boramar ,https://www.booking.com/hotel/fr/boramar.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=60&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.527543,3.085355,9.8," Situé à Collioure, à quelques pas de la plage de Boramar et à 100 mètres de la plage Nord, le Boramar est un hébergement climatisé bénéficiant d’une connexion Wi-Fi gratuite, d’un restaurant et d’une... "
596,27,Collioure,596, Appartement 2 Chambres - Les Dominicains - 4DOM489 ,https://www.booking.com/hotel/fr/les-dminicains-4dom489.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=61&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.523415,3.087757,7.0," Offrant une vue sur la montagne, l'Appartement 2 Chambres - Les Dominicains - 4DOM489 est situé à Collioure, à moins de 1 km du château royal de Collioure et à 3,5 km du casino de Collioure. "
597,27,Collioure,597, Appartement résidence Soleil Marin 4SOM23 ,https://www.booking.com/hotel/fr/appartement-residence-soleil-marin-4som23.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=62&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5223710422575,3.08109575839694,7.8," L'Appartement résidence Soleil Marin 4SOM23 est situé dans la rue Taillefer, à Collioure, à 600 mètres de la plage et à 800 mètres du château royal de Collioure. "
598,27,Collioure,598, Le loft des terrasses ,https://www.booking.com/hotel/fr/le-loft-des-terrasses.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=63&hpos=13&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5239423745265,3.06727477020934,7.6," Offrant une vue sur la mer, Le Loft des Terrasses est doté d'une terrasse et d'une machine à café. "
599,27,Collioure,599," Appartement Collioure, 4 pièces, 6 personnes - FR-1-309-213 ",https://www.booking.com/hotel/fr/apartment-6-personnes-charmant-appartement-typique-de-type-4-au-coeur-de-colliou.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=64&hpos=14&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5242508,3.0824124,8.3," Appartement Collioure, 4 pièces, 6 personnes - FR-1-309-213 is situated in Collioure, 2.3 km from Racou Beach, 400 metres from Collioure Royal Castle, as well as 3 km from Casino Collioure. "
600,27,Collioure,600, Résidence Val Saint-Elme 4VSE10 ,https://www.booking.com/hotel/fr/residence-val-saint-elme-4vse10.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=65&hpos=15&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522124,3.087059,8.3," Située à moins de 1 km du château royal de Collioure et à 3,6 km du casino de Collioure, la Résidence Val Saint-Elme 4VSE10 propose un hébergement avec une cuisine. "
601,27,Collioure,601, Appartement Saphir - 4SA610 ,https://www.booking.com/hotel/fr/appartement-saphir-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=66&hpos=16&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.524373,3.090094,7.9," L'Appartement Saphir - 4SA610 propose un hébergement à Collioure, à 1,2 km du château royal de Collioure et à 3,4 km du casino de Collioure. "
602,27,Collioure,602, Collioure - Modern Beachside Apartment Joey ,https://www.booking.com/hotel/fr/collioure-modern-beachside-apartment-joey.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=67&hpos=17&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5246635,3.0969375,9.2," Offrant une vue sur la mer, le Collioure - Modern Beachside Apartment Joey propose un hébergement avec une terrasse et une bouilloire, à environ 800 mètres de la plage de Saint-Vincent. "
603,27,Collioure,603," Appartement Collioure, 3 pièces, 6 personnes - FR-1-309-232 ",https://www.booking.com/hotel/fr/apartment-6-personnes-appartement-vue-panoramique-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=68&hpos=18&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5210173213075,3.0737354819397,8.3," Appartement Collioure, 3 pièces, 6 personnes - FR-1-309-232 offers accommodation in Collioure, 3.1 km from Casino Collioure. "
604,27,Collioure,604, 3 Rue Marceau ,https://www.booking.com/hotel/fr/3-rue-marceau.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=69&hpos=19&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5234385,3.0850118,9.6," Situé à Collioure, à 2,6 km de la plage de Racou et à 600 mètres du château royal de Collioure, le 3 Rue Marceau dispose de la climatisation. "
605,27,Collioure,605, Appartement à deux pas de la plage pour 4 personnes ,https://www.booking.com/hotel/fr/appartement-a-deux-pas-de-la-plage-pour-4-personnes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=70&hpos=20&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.523617,3.084893,8.3," L’Appartement à deux pas de la plage pour 4 personnes est situé à Collioure, à 70 mètres de la plage de Port d’Avall, à 200 mètres de celle du Boutigue et à 300 mètres de celle de Boramar. "
606,27,Collioure,606, 4PA72 - Magnifique appartement pour 4 dans résidence avec piscine et parking ,https://www.booking.com/hotel/fr/4pa72-magnifique-appartement-pour-4-dans-residence-avec-piscine-et-parking.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=71&hpos=21&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522155,3.088568,8.3," Le 4PA72 - Magnifique appartement pour 4 dans résidence avec piscine et parking propose un hébergement à Collioure, à 250 mètres des plages du Boutigue, de Port d’Avall de la Balette. "
607,27,Collioure,607, Rue de l Aire 4AIR5 ,https://www.booking.com/hotel/fr/rue-de-l-aire-4air5.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=72&hpos=22&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.523093146937,3.08358161723,8.3," Situé à Collioure, e Rue de l Aire 4AIR5 vous accueille à seulement 2,5 km de la plage de Racou. Il propose un hébergement en bord de mer avec un jardin, une terrasse et une connexion Wi-Fi gratuite. "
608,27,Collioure,608, 4LAM1 - appartement pour 4 personnes au calme proche de toutes commodités ,https://www.booking.com/hotel/fr/4lam1-appartement-pour-4-personnes-au-calme-proche-de-toutes-commodites.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=73&hpos=23&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522796,3.086597,8.3," Le 4LAM1 - Appartement pour 4 Personnes au calme proche de toutes commodités vous accueille à Collioure, à 100 mètres de la plage de Port d’Avall et de celle de Boutigue, ainsi qu'à 250 mètres de... "
609,27,Collioure,609," Appartement T2 dans résidence avec piscine, court de tennis et parking privé 4PA59 ",https://www.booking.com/hotel/fr/appartement-t2-dans-residence-avec-piscine-court-de-tennis-et-parking-prive-4pa5.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=74&hpos=24&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522155,3.088568,8.3," Situated 250 metres from Balette Beach, 1 km from Collioure Royal Castle and 3.7 km from Casino Collioure, Appartement T2 dans résidence avec piscine, court de tennis et parking privé 4PA59 features... "
610,27,Collioure,610, Appartement Sous le Soleil ,https://www.booking.com/hotel/fr/appartement-sous-le-soleil.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=75&hpos=25&no_rooms=1&sr_order=popularity&srepoch=1604998565&srpvid=a7953ed21de20069&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5271222,3.07651609999994,9.4," Doté d'une terrasse et d'une réception ouverte 24h/24, l'Appartement Sous le Soleil est idéalement situé, à Collioure, à 700 mètres des plages d'Ouille et de Boramar. "
611,27,Collioure,611, Appartement Le val Saint-Elme - 4ESCA389 ,https://www.booking.com/hotel/fr/appartement-le-val-saint-elme-collioure1.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=76&hpos=1&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522027,3.087054,8.3," L'Appartement Le val Saint-Elme - 4ESCA389 est situé à Collioure, à moins de 1 km du château royal de Collioure et à 3,6 km du casino de Collioure. "
612,27,Collioure,612," Appartement Collioure, 3 pièces, 4 personnes - FR-1-309-190 ",https://www.booking.com/hotel/fr/apartment-centre-de-collioure-avec-parking-appartement-type-t3-avec-terrasse.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=77&hpos=2&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5252123,3.0824326,7.4," Appartement Collioure, 3 pièces, 4 personnes - FR-1-309-190 offers accommodation in Collioure, 3.1 km from Casino Collioure. "
613,27,Collioure,613, Résidence Val Saint-Elme 3VSE210 ,https://www.booking.com/hotel/fr/residence-val-saint-elme-3vse210.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=78&hpos=3&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522124,3.087059,8.3," Située à Collioure, à moins de 1 km du château royal et à 3,6 km du casino, la Résidence Val Saint-Elme 3VSE210 propose un hébergement avec une kitchenette. "
614,27,Collioure,614, 4EST1 - Très bel appartement entièrement rénové au calme idéalement situé ,https://www.booking.com/hotel/fr/4est1-tres-bel-appartement-entierement-renove-au-calme-idealement-situe.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=79&hpos=4&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.522514,3.086351,8.3," Le 4EST1 - Très bel appartement entièrement rénové au calme idéalement situé propose un hébergement à Collioure, à 1,8 km du casino de Collioure. "
615,27,Collioure,615, Le 15-Appartments Collioure ,https://www.booking.com/hotel/fr/le-15-appartments-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=80&hpos=5&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5285178857171,3.07862498895497,9.5, Le 15-Appartements Collioure propose des hébergements climatisés dans lesquels vous pourrez séjourner avec votre animal domestique. La ville de Roses se situe à 30 km. 
616,27,Collioure,616," Studio wifi, romantique,idéal jeune couple.Clim. ",https://www.booking.com/hotel/fr/studio-wifi-romantique-ideal-jeune-couple-clim-collioure.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=81&hpos=6&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5260598,3.0817917,8.1," Situé à Collioure, à 300 mètres des plages de Boramar et de Port Avall, le Studio wifi, romantique, idéal jeune couple.Clim. dispose de la climatisation et d’une vue sur le jardin. "
617,27,Collioure,617, Appartement du Glacis - COLLIOURE Centre ,https://www.booking.com/hotel/fr/appartement-du-glacis-collioure-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=82&hpos=7&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5245715,3.0826249,8.3," Situé à Collioure, à 200 mètres de la plage de Port Avall et à 300 mètres de celle de Boramar, l'Appartement du Glacis - COLLIOURE Centre propose une connexion Wi-Fi gratuite et la climatisation. "
618,27,Collioure,618, Appartement Haut Douy - 4HD635 ,https://www.booking.com/hotel/fr/appartement-haut-douy.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=83&hpos=8&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.520138,3.074833,8.3," L'Appartement Haut Douy - 4HD635 propose un hébergement à Collioure, à 1,2 km du château royal de Collioure et à 1,7 km du casino de Collioure. "
619,27,Collioure,619, RESIDENCE LES ROCHES BLEUES 4RB44 ,https://www.booking.com/hotel/fr/residence-les-roches-bleues-4rb44.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=84&hpos=9&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5234315,3.0976886,8.3," La Résidence LES ROCHES BLEUES 4RB44 est un appartement avec terrasse situé à Collioure, à 5 km du casino. "
620,27,Collioure,620, RUE DE LA CONVENTION 3CONV6-1 ,https://www.booking.com/hotel/fr/rue-de-la-convention-3conv6-1.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=85&hpos=10&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.5235574,3.085173,8.3," Le RUE DE LA CONVENTION 3CONV6-1 est un établissement en bord de mer situé à Collioure, à 700 mètres du château royal et à 3,4 km du casino de Collioure. "
621,27,Collioure,621, Le Grand Large Studio/cabine Sur Une Crique ,https://www.booking.com/hotel/fr/le-grand-large-studio-cabine-sur-une-crique.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=86&hpos=11&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.52457,3.09275,8.3," Le Grand Large Studio/cabine Sur Une Crique est situé à Collioure, à seulement 1,4 km du château royal et à 4 km du casino de la ville. Il dispose d’une terrasse. "
622,27,Collioure,622, 4AMB2 - Villa - Résidence d'Ambeille avec piscine ,https://www.booking.com/hotel/fr/villa-ambeille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAUjYAQHoAQH4AQKIAgGoAgO4AqCrqf0FwAIB0gIkY2Y2ZjE2YzUtMmVjOS00ODQ0LWI3NTQtYTM4ZWJmNTRiYjRm2AIF4AIB&sid=ee2a38f80930fd3f2d1027f0ead0f822&dest_id=-1421032&dest_type=city&from_beach_non_key_ufi_sr=1&group_adults=2&group_children=0&hapos=87&hpos=12&no_rooms=1&sr_order=popularity&srepoch=1604998566&srpvid=443b3ed34a780095&ucfs=1&from=searchresults;highlight_room=#hotelTmpl,42.525133,3.075164,8.3," Installé côté plage à Collioure, le 4AMB2 - Villa - Résidence d'Ambeille avec piscine comprend une piscine extérieure ouverte en saison, un jardin et une terrasse. "
